waypoint_data
"[(-0.6475251913070679,-0.647507905960083,0.0),(0.0,0.0,0.17622971325219655,0.9842590054752777)],1"
"[(-0.6370989084243774,-0.6604442596435547,0.0),(0.0,0.0,0.1756048280229852,0.9843711085975299)],1"
"[(-0.6341186761856079,-0.6701502203941345,0.0),(0.0,0.0,0.17445587665384096,0.9845769043216508)],1"
"[(-0.6661970019340515,-0.592885434627533,0.0),(0.0,0.0,0.18605848370757405,0.9824550785851948)],1"
"[(-0.64042729139328,-0.6649761199951172,0.0),(0.0,0.0,0.17580332730753015,0.9843362021574033)],1"
"[(-0.6354160904884338,-0.6542030572891235,0.0),(0.0,0.0,0.17465423441705744,0.9845374121267321)],0"
"[(-0.6397411227226257,-0.6519709229469299,0.0),(0.0,0.0,0.17734632172827314,0.9840602283462861)],0"
"[(-0.6498121619224548,-0.6512389183044434,0.0),(0.0,0.0,0.1762207274759306,0.9842641544995824)],0"
"[(-0.6397691369056702,-0.6430659294128418,0.0),(0.0,0.0,0.1778482886165756,0.9839668587983805)],0"
