82.8494873046875	43.21751403808594	0	0	0	-0.13745254167881377	0.9904642826607396	0
104.92303466796875	38.27622222900389	0	0	0	-0.12498499413169804	0.9921442507595256	1
118.53822326660162	34.98786926269531	0	0	0	-0.12148606511722446	0.9925851415667396	0
175.14509582519528	22.593276977539062	0	0	0	-0.1253575988335075	0.9920820744106382	0
193.50588989257815	17.968933105468782	0	0	0	-0.09858444493523169	0.9950611646112648	0
195.73207092285162	13.0593900680542	0	0	0	-0.7852843691983051	0.6191248942321536	0
195.71829223632812	13.037773132324233	0	0	0	-0.7829675342985952	0.6220543773574104	0
192.1958160400391	-3.1239006519317556	0	0	0	-0.7782569831154903	0.627906441501078	0
186.2133636474609	-29.25109481811525	0	0	0	-0.7890367528578065	0.6143084797498571	0
177.9837799072265	-60.14044952392581	0	0	0	-0.8286454281860858	0.5597412069359524	0
175.32795715332028	-67.5670166015625	0	0	0	-0.7901503679287509	0.6128921803748747	1
174.28457641601562	-74.25810241699217	0	0	0	-0.7699203970036895	0.6381218974334196	1
169.59762573242188	-93.4327392578125	0	0	0	-0.788443375402981	0.6150076921820508	1
169.29766845703125	-96.00554656982422	0	0	0	-0.6428114689025521	0.7659761135379147	0
172.28437805175784	-97.36896514892578	0	0	0	-0.11610930280195668	0.993186880959644	1
186.70391845703128	-100.55396270751956	0	0	0	-0.1202463792255317	0.9926833569615253	0
193.23780822753906	-104.02373504638673	0	0	0	-0.4436580243267905	0.8961883079422964	0
202.44714355468753	-114.01959991455078	0	0	0	-0.4557411515932451	0.8901110283825856	0
196.4048004150391	-159.1331024169922	0	0	0	-0.7788649123603488	0.6271782225098074	0
189.39736938476562	-189.4547882080078	0	0	0	-0.7898587222186706	0.6132518051450746	0
184.26939392089838	-215.21112060546875	0	0	0	-0.745278208607059	0.6667176588731435	0
187.73471069335923	-251.3730926513672	0	0	0	-0.5981109299123784	0.8013833927151239	0
192.66191101074222	-261.182861328125	0	0	0	-0.4324769777138451	0.9015871072342875	0
196.27629089355466	-263.79693603515625	0	0	0	0.0016831706495396004	0.9997452860969528	0
216.59031677246088	-260.93954467773443	0	0	0	0.04583827427652554	0.9988477442281203	0
241.1429595947266	-257.02377319335943	0	0	0	0.0886691956694518	0.996047426235434	0
260.81253051757807	-251.20314025878906	0	0	0	0.40902683093338105	0.9124857331488603	0
261.51947021484386	-237.23736572265625	0	0	0	0.7714500479821441	0.6360194364929459	0
258.8704528808594	-230.99583435058594	0	0	0	0.8655219121715552	0.5005132283231682	0
247.0225677490234	-215.92076110839838	0	0	0	0.8920416250167662	0.45164916267255245	0
238.32664489746094	-205.09716796874997	0	0	0	0.8488336780043585	0.528589292139388	0
234.93528747558597	-202.96556091308597	0	0	0	0.7197011079440462	0.6942001319091893	0
234.92376708984372	-202.87127685546872	0	0	0	0.7159072271495255	0.6981148117073364	0
227.29753112792966	-194.17837524414057	0	0	0	0.7418847397733441	0.6703793018284687	0
220.74922180175776	-195.34454345703122	0	0	0	0.8013920862686704	0.5979275251902822	0
217.64660644531244	-195.60937499999994	0	0	0	0.9209644990651302	0.3895535227093553	0
218.946029663086	-196.06782531738284	0	0	0	0.9999598644917566	-0.0010006347162954121	0
218.99150085449224	-196.04730224609364	0	0	0	0.9999548892643827	-0.0014337430234609976	0
215.82115173339847	-200.0821685791015	0	0	0	0.9947061533841602	-0.10263617722819857	0
215.05841064453125	-207.88427734375003	0	0	0	0.9948848336063522	-0.10064943992345024	0
